state_fips,state_abbr,state_name,year,value,variable,source_family,missing_status
01,AL,Alabama,2000,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2001,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2002,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2003,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2004,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2005,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2006,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2007,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2008,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2009,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2010,10.01113355618203,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2011,6.878373372098332,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2012,7.114649196386922,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2013,4.608178592976443,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2014,7.232663082688228,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2015,6.325431134835862,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2016,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2017,18.23461620812535,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2018,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2019,16.44157965417194,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2020,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2021,15.94160489220922,community_activity,CPS Civic Engagement supplements,OBSERVED
01,AL,Alabama,2022,,community_activity,CPS Civic Engagement supplements,MISSING
01,AL,Alabama,2023,18.31129214517437,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2000,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2001,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2002,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2003,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2004,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2005,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2006,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2007,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2008,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2009,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2010,13.41545051167813,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2011,19.22093350043767,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2012,16.78170705422718,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2013,15.81756131954624,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2014,16.50056305668439,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2015,12.29481065719025,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2016,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2017,24.51754519025389,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2018,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2019,26.50932101572527,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2020,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2021,20.73468112216778,community_activity,CPS Civic Engagement supplements,OBSERVED
02,AK,Alaska,2022,,community_activity,CPS Civic Engagement supplements,MISSING
02,AK,Alaska,2023,27.85641345297091,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2000,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2001,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2002,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2003,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2004,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2005,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2006,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2007,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2008,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2009,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2010,8.227955538985071,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2011,8.810901902479598,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2012,7.062497759874142,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2013,5.287340744109497,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2014,6.989272466622191,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2015,5.640427352267807,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2016,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2017,15.60887314361906,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2018,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2019,17.47064557635117,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2020,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2021,15.6443428746098,community_activity,CPS Civic Engagement supplements,OBSERVED
04,AZ,Arizona,2022,,community_activity,CPS Civic Engagement supplements,MISSING
04,AZ,Arizona,2023,20.26567360480785,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2000,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2001,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2002,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2003,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2004,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2005,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2006,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2007,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2008,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2009,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2010,6.246010995623073,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2011,6.184540512911727,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2012,6.300726604361214,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2013,4.589352449849307,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2014,5.869007480192741,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2015,6.376642098451278,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2016,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2017,16.97831401352071,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2018,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2019,19.55791390158461,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2020,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2021,14.41295650545563,community_activity,CPS Civic Engagement supplements,OBSERVED
05,AR,Arkansas,2022,,community_activity,CPS Civic Engagement supplements,MISSING
05,AR,Arkansas,2023,17.02168155938637,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2000,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2001,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2002,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2003,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2004,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2005,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2006,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2007,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2008,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2009,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2010,7.397593255861363,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2011,8.300767391836851,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2012,7.231180407709847,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2013,7.043110950451772,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2014,6.861276569863933,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2015,6.743376295971984,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2016,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2017,17.86877027272268,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2018,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2019,17.78939830537595,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2020,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2021,15.19712090426135,community_activity,CPS Civic Engagement supplements,OBSERVED
06,CA,California,2022,,community_activity,CPS Civic Engagement supplements,MISSING
06,CA,California,2023,18.01376869367191,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2000,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2001,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2002,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2003,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2004,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2005,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2006,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2007,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2008,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2009,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2010,8.778164042893858,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2011,11.33366232075711,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2012,11.79255233053848,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2013,10.05875758615148,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2014,10.53389306005138,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2015,8.938498778862005,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2016,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2017,21.27757833173566,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2018,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2019,25.31523436755788,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2020,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2021,20.73332108141654,community_activity,CPS Civic Engagement supplements,OBSERVED
08,CO,Colorado,2022,,community_activity,CPS Civic Engagement supplements,MISSING
08,CO,Colorado,2023,22.19280921645061,community_activity,CPS Civic Engagement supplements,OBSERVED
09,CT,Connecticut,2000,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2001,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2002,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2003,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2004,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2005,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2006,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2007,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2008,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2009,,community_activity,CPS Civic Engagement supplements,MISSING
09,CT,Connecticut,2010,7.361314503476436,community_activity,CPS Civic Engagement supplements,OBSERVED
09,CT,Connecticut,2011,9.355638109833645,community_activity,CPS Civic Engagement supplements,OBSERVED
09,CT,Connecticut,2012,9.668764021508627,community_activity,CPS Civic Engagement supplements,OBSERVED
09,CT,Connecticut,2013,8.692177630568905,community_activity,CPS Civic Engagement supplements,OBSERVED
